objid,acquisid,objtime,latitude,longitude,depth_min,depth_max,objdate,orig_id,sample_id,project_id,images_imgid,images_objid,images_imgrank,images_width,images_height,images_orig_file_name,images_file_name,free_columns_label,free_columns_width,free_columns_height,free_columns_bx,free_columns_by,free_columns_circ.,free_columns_area_exc,free_columns_area,free_columns_%area,free_columns_major,free_columns_minor,free_columns_y,free_columns_x,free_columns_convex_area,free_columns_perim.,free_columns_elongation,free_columns_perimareaexc,free_columns_perimmajor,free_columns_circex,free_columns_angle,free_columns_bounding_box_area,free_columns_eccentricity,free_columns_equivalent_diameter,free_columns_euler_number,free_columns_extent,free_columns_local_centroid_col,free_columns_local_centroid_row,free_columns_solidity,free_columns_meanhue,free_columns_meansaturation,free_columns_meanvalue,free_columns_stdhue,free_columns_stdsaturation,free_columns_stdvalue,random_value
583092574,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_36_17_619832_0,530575,12053,682719491,583092574,524,137,141,19_36_17_619832_0.jpg,68271/9491.jpg,523.0,117.0,121.0,3511.0,978.0,0.1389526615433998,2509.0,2509.0,0.0,186.9599270499276,46.16156694166855,1045.2594659226784,3580.031486648067,6043.0,476.3452377915607,4.050120900059068,0.18985461849006,2.5478467247387884,0.1389526615433998,129.64628772028357,14157.0,0.9690393818846174,56.52042124525014,1.0,0.1772268135904499,69.03148664806696,67.25946592267836,0.4151911302333278,88.53248306098047,25.51654045436429,214.3332004782782,55.02201669057308,20.42533539150283,35.42097477660959,0
583092575,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_36_22_316488_0,530575,12053,682719492,583092575,525,180,150,19_36_22_316488_0.jpg,68271/9492.jpg,524.0,160.0,130.0,2952.0,1948.0,0.5654417775113755,15098.0,15315.0,0.0141691152464903,161.11963006859366,123.11021673527216,2011.820638495165,3031.999801298185,16489.0,583.4041122946064,1.30874296497304,0.0386411519601673,3.620937511129048,0.5574299678006364,5.370413484534765,20800.0,0.6451073167233443,138.64837051480802,0.0,0.7258653846153846,79.99980129818519,63.82063849516492,0.9156407301837588,66.85765589291545,41.38008488410056,189.7570355860268,62.204956321131775,36.39127745968629,49.00127519672689,0
583092576,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_36_23_825635_0,530575,12053,682719493,583092576,526,163,124,19_36_23_825635_0.jpg,68271/9493.jpg,525.0,143.0,104.0,838.0,1425.0,0.2850885395486582,5280.0,5280.0,0.0,138.5999051481606,66.86405173198978,1484.1558712121212,913.3950757575758,8302.0,482.4274528917194,2.072861299277953,0.0913688357749468,3.4807199353853373,0.2850885395486582,26.822188456216267,14872.0,0.875937310341876,81.99210203551108,1.0,0.3550295857988165,75.39507575757575,59.15587121212121,0.6359913273909901,57.442992424242426,54.99734848484849,182.50132575757576,51.558030046322735,49.72456705419408,60.07564674288326,0
583092577,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_36_23_825635_1,530575,12053,682719494,583092577,527,184,153,19_36_23_825635_1.jpg,68271/9494.jpg,526.0,164.0,133.0,3459.0,1943.0,0.7228220383045555,14906.0,14906.0,0.0,154.77386446602435,124.37215837768927,2006.5369649805448,3538.82798872937,15910.0,509.06096654409873,1.244441412651312,0.0341514132929088,3.2890628421043706,0.7228220383045555,6.892483200632384,21812.0,0.5952056895319756,137.76395992356757,1.0,0.6833852924995415,79.82798872937072,63.536964980544745,0.9368950345694532,61.60016100898967,49.746679189588086,185.6098886354488,58.76789686874793,48.06376407078775,56.99045547684173,0
583092578,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_36_28_546827_0,530575,12053,682719495,583092578,528,86,374,19_36_28_546827_0.jpg,68271/9495.jpg,527.0,66.0,354.0,1860.0,518.0,0.1278616070962368,6790.0,6790.0,0.0,366.246427709711,43.57562204871981,684.439322533137,1886.259793814433,12702.0,816.9015869776647,8.404846804027914,0.1203095120732937,2.2304697743704565,0.1278616070962368,85.19187575204326,23364.0,0.9928967746667738,92.98008662478088,1.0,0.290618044855333,26.25979381443299,166.43932253313696,0.5345614863800976,84.85169366715759,19.734020618556706,213.4958762886598,47.17077621730408,20.185486121500347,47.7316865459495,0
583092579,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_36_30_003991_0,530575,12053,682719496,583092579,529,238,361,19_36_30_003991_0.jpg,68271/9496.jpg,528.0,218.0,341.0,1272.0,437.0,0.1408035282801967,11140.0,11140.0,0.0,445.8547435889756,89.83944142474675,631.8835727109515,1365.7174147217236,27532.0,997.1046891454944,4.962795143405272,0.0895067045911574,2.236389100896737,0.1408035282801967,122.01090461214942,74338.0,0.9794886480151777,119.09613145837152,1.0,0.1498560628480723,93.71741472172351,194.8835727109515,0.4046200784541624,110.0072710951526,46.02082585278277,168.6862657091562,63.505443306356966,41.91560209681395,53.72200744815612,0
583092580,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_36_31_479703_0,530575,12053,682719497,583092580,530,169,214,19_36_31_479703_0.jpg,68271/9497.jpg,529.0,149.0,194.0,2888.0,2513.0,0.8087765820585865,20364.0,20364.0,0.0,189.8929330878266,137.4371724445242,2611.610439992143,2964.1489393046554,20821.0,562.4995667241114,1.3816708370108233,0.0276222533256782,2.962193261104414,0.8087765820585865,70.21000938030409,28906.0,0.6900503286903432,161.02251423011273,1.0,0.7044904172144192,76.14893930465527,98.610439992143,0.978051006195668,30.333186014535453,134.85371243370653,69.9459831074445,45.05408496718121,43.8647561726567,45.39317779498323,0
583092581,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_36_34_432677_0,530575,12053,682719498,583092581,531,370,65,19_36_34_432677_0.jpg,68271/9498.jpg,530.0,350.0,45.0,117.0,1727.0,0.0675823115217853,3226.0,3226.0,0.0,407.0742155028704,26.70367897850904,1751.5461872287665,288.2017978921265,8144.0,774.4985207035849,15.244124820047505,0.2400801366099147,1.9025978340259768,0.0675823115217853,4.4866499466483845,15750.0,0.9978460630546996,64.0895527470401,1.0,0.2048253968253968,171.20179789212648,24.546187228766275,0.3961198428290766,70.77867327960323,4.4649721016739,239.77123372597643,50.95039700499309,4.821183811463841,19.2650386542298,0
583092582,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_36_37_615010_0,530575,12053,682719499,583092582,532,163,107,19_36_37_615010_0.jpg,68271/9499.jpg,531.0,143.0,87.0,3782.0,366.0,0.4249532549616845,6205.0,6205.0,0.0,134.5764885410463,71.8484902788465,400.73424657534247,3853.11007252216,8009.0,428.3563850798539,1.8730593784051728,0.0690340668944164,3.182995705443776,0.4249532549616845,163.49765688924765,12441.0,0.8455565275112102,88.88448332010309,1.0,0.4987541194437746,71.11007252215956,34.73424657534247,0.774753402422275,57.96696212731668,52.60290088638195,210.79516518936344,57.255906911574606,44.90229261402827,38.64443308803374,0
583092583,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_36_37_615010_1,530575,12053,682719500,583092583,533,155,176,19_36_37_615010_1.jpg,68271/9500.jpg,532.0,135.0,156.0,242.0,2194.0,0.5866155816933991,12382.0,12382.0,0.0,156.77812403382762,116.59558843553874,2282.04918429979,307.87732191891456,14616.0,515.0193359837562,1.344631697797934,0.041594196089788,3.285020401651392,0.5866155816933991,109.30035091154258,21060.0,0.6685156535441464,125.55975486958704,1.0,0.5879392212725546,65.87732191891455,88.04918429979001,0.8471538040503558,55.44895816507834,73.81981909223066,185.62275884348247,57.04247032887999,36.94705731351485,38.11387322406414,0
583092584,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_36_39_108343_0,530575,12053,682719501,583092584,534,221,124,19_36_39_108343_0.jpg,68271/9501.jpg,533.0,201.0,104.0,3414.0,1878.0,0.1724877472160919,7751.0,7751.0,0.0,209.20222914867225,74.94120574666819,1945.0344471681076,3508.899109792285,15944.0,751.4579361637687,2.791551417732202,0.0969498046914938,3.592016869140221,0.1724877472160919,6.115460307335255,20904.0,0.9336357691008876,99.34223528410384,1.0,0.3707902793723689,94.89910979228486,67.03444716810733,0.486138986452584,87.44226551412721,27.49206553993033,197.2442265514127,55.90761533027632,24.58900526094351,52.80958347415493,0
583092585,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_36_40_506216_0,530575,12053,682719502,583092585,535,157,136,19_36_40_506216_0.jpg,68271/9502.jpg,534.0,137.0,116.0,1476.0,776.0,0.6865831381681488,11131.0,11131.0,0.0,149.3923652827486,96.79413261267466,833.0677387476417,1545.554128110682,11848.0,451.3624817342638,1.5434031097788514,0.0405500387866556,3.021322280291828,0.6865831381681488,151.9556630294378,15892.0,0.7617093520011451,119.04801288743587,1.0,0.7004153032972564,69.55412811068187,57.06773874764172,0.9394834571235652,37.0924445243015,73.92049231874944,70.94124517114365,41.10955262581928,32.82284022884608,69.12254418022249,0
583092586,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_36_43_859131_0,530575,12053,682719503,583092586,536,281,204,19_36_43_859131_0.jpg,68271/9503.jpg,535.0,261.0,184.0,2613.0,893.0,0.2537980209165559,15583.0,15583.0,0.0,285.8867389117164,98.75769914385872,977.7100044920747,2744.5875633703395,24998.0,878.3879143724299,2.8948298855694263,0.0563683446302014,3.0725031798123434,0.2537980209165559,160.90068706439405,48024.0,0.9384395709377152,140.85770062587292,1.0,0.3244835915375645,131.58756337033947,84.7100044920747,0.6233698695895672,67.23743823397292,15.76102162613104,226.3402425720336,55.10814362660013,21.450719179178275,25.806868917784936,0
583092587,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_36_49_626862_0,530575,12053,682719504,583092587,537,208,91,19_36_49_626862_0.jpg,68271/9504.jpg,536.0,188.0,81.0,637.0,2959.0,0.5305179424183846,10495.0,10495.0,0.0,193.3658564955942,75.93527912260457,3004.4019056693664,721.0595521676989,11753.0,498.5929291125633,2.5464561232913496,0.0475076635647987,2.5784951808383174,0.5305179424183846,172.15238742227268,15228.0,0.9196655096128816,115.59692479471732,1.0,0.6891909640136591,84.05955216769891,45.40190566936637,0.8929634986811877,44.679752262982376,28.430109575988567,228.32653644592665,45.48724163680615,19.935136565331504,16.167766117467764,0
583092588,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_36_54_414196_0,530575,12053,682719505,583092588,538,126,235,19_36_54_414196_0.jpg,68271/9505.jpg,537.0,106.0,215.0,1330.0,21.0,0.1411986824788845,5648.0,5648.0,0.0,264.14940286971586,65.98760123966323,109.46529745042491,1378.255842776204,12918.0,708.98484809835,4.003015686391451,0.1255284787709543,2.684029721044028,0.1411986824788845,70.71341463951279,22790.0,0.9682944457819536,84.80127916879674,1.0,0.2478279947345326,48.25584277620396,88.46529745042493,0.4372193838055426,90.52921388101984,39.258498583569406,178.40031869688386,49.00126678514704,42.3685280935811,62.263074840285455,0
583092589,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_36_54_414196_1,530575,12053,682719506,583092589,539,149,179,19_36_54_414196_1.jpg,68271/9506.jpg,538.0,129.0,159.0,2518.0,655.0,0.4830692050217664,9635.0,9635.0,0.0,129.64919813716654,104.02952599221646,723.7075246497146,2586.740114167099,11928.0,500.6406563273158,1.246273083536562,0.0519606285757463,3.8615021420930575,0.4830692050217664,102.12873319799252,20511.0,0.5967968678866775,110.75948272506194,1.0,0.4697479401296865,68.74011416709912,68.70752464971459,0.8077632461435278,58.690607161390766,9.67182148417229,227.9231966787753,34.75906052421453,16.594639969489084,39.61674616371384,0
583092590,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_36_55_876771_0,530575,12053,682719507,583092590,540,151,139,19_36_55_876771_0.jpg,68271/9507.jpg,539.0,131.0,119.0,2017.0,648.0,0.8743328699576924,12094.0,12094.0,0.0,140.24259520625316,109.84019378417553,706.5166198114767,2081.437737721184,12258.0,416.91883092036784,1.276787579980195,0.0344731958756712,2.972840243773371,0.8743328699576924,33.104657516436,15589.0,0.621750161415497,124.09093058731996,1.0,0.775803451151453,64.43773772118406,58.516619811476765,0.9866209822156958,33.83735736728956,104.9912353233008,138.0133950719365,46.63742811132012,41.92021632862304,42.07122822766118,0
583092591,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_37_00_386765_0,530575,12053,682719508,583092591,541,270,165,19_37_00_386765_0.jpg,68271/9508.jpg,540.0,250.0,145.0,1551.0,499.0,0.0617947358980436,7608.0,8456.0,0.1002838221381268,257.69772213564346,77.45810788165808,584.4771293375394,1694.9779179810726,18764.0,1311.329039869384,3.3269302489206005,0.1723618611815699,5.088632639054312,0.0555977235941717,21.623524292105287,36250.0,0.953757429641436,98.4215751567974,-1.0,0.2098758620689655,143.97791798107255,85.47712933753944,0.40545725858026,75.64250236518448,3.103713339640492,245.12145222327345,63.85663701156606,3.3729481201091565,8.530042272138097,0
583092592,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_37_00_386765_1,530575,12053,682719509,583092592,542,200,112,19_37_00_386765_1.jpg,68271/9509.jpg,541.0,180.0,92.0,2333.0,516.0,0.1355968569566452,5895.0,5895.0,0.0,176.37486271888278,58.85672347670428,565.4797285835454,2411.874300254453,11563.0,739.1320343559643,2.996681641455842,0.1253828726642857,4.1906880774390105,0.1355968569566452,2.062312018471232,16560.0,0.9426784584981818,86.63571501530869,1.0,0.3559782608695652,78.87430025445293,49.47972858354538,0.5098157917495459,82.5418150975403,4.298388464800679,243.7631891433418,69.0273432842265,5.61686142458626,12.43104415169096,0
583092593,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_37_00_386765_2,530575,12053,682719510,583092593,543,171,179,19_37_00_386765_2.jpg,68271/9510.jpg,542.0,151.0,159.0,688.0,665.0,0.0784858855661802,8625.0,9003.0,0.0419860046651116,164.12440248464495,103.19160449669565,734.3306666666666,750.8271304347826,17046.0,1200.6122650963196,1.590482125800268,0.1392014220401529,7.315257493221616,0.0751905768086531,58.98810624627782,24009.0,0.7776154578802097,104.79356408358665,0.0,0.359240284893165,62.82713043478261,69.33066666666667,0.5059838085181274,83.16394535154949,3.964234144174164,244.8593802065978,63.51914319671557,4.370776340104792,8.96114494783653,0
583092594,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_37_00_386765_3,530575,12053,682719511,583092594,544,163,143,19_37_00_386765_3.jpg,68271/9511.jpg,543.0,143.0,123.0,2371.0,1241.0,0.4014198431756685,8743.0,8743.0,0.0,138.12304947188267,97.44030486784884,1300.126958709825,2437.906439437264,11313.0,523.1614716074871,1.4175145455385103,0.0598377526715643,3.7876478517366183,0.4014198431756685,165.35124177842687,17589.0,0.7087496035790556,105.50797761126655,1.0,0.4970720336573995,66.9064394372641,59.12695870982501,0.7728277203217537,57.69095276220977,13.550268786457735,227.6538945442068,52.015474864138405,13.624528516337833,24.706370533251437,0
583092595,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_37_00_386765_4,530575,12053,682719512,583092595,545,170,171,19_37_00_386765_4.jpg,68271/9512.jpg,544.0,150.0,151.0,1904.0,2329.0,0.3251333495605377,9040.0,9040.0,0.0,166.1144362255169,95.75939563388742,2394.654092920354,1986.208517699115,13452.0,591.0965004500315,1.7347063974862031,0.0653867810232335,3.558369241596553,0.3251333495605377,45.1746612686625,22650.0,0.8171208342585989,107.28506645570889,1.0,0.3991169977924945,82.20851769911505,65.65409292035399,0.672019030627416,51.45265486725664,58.80464601769911,193.9695796460177,52.04666657722892,48.503787148995386,45.66110328674864,0
583092596,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_37_00_386765_5,530575,12053,682719513,583092596,546,93,184,19_37_00_386765_5.jpg,68271/9513.jpg,545.0,73.0,164.0,2638.0,2587.0,0.1625234271291095,3465.0,3465.0,0.0,173.48847593820545,55.909985629437074,2656.0256854256854,2669.4761904761904,7248.0,517.605122421383,3.1029962534431834,0.1493809877117988,2.9835129948674397,0.1625234271291095,83.05831525835751,11972.0,0.9466480801748404,66.42119407619332,1.0,0.2894253257601069,31.476190476190474,69.02568542568542,0.4780629139072848,66.11919191919192,12.49004329004329,226.72207792207791,31.050848646306072,14.861708901886676,36.384817414009134,0
583092597,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_37_06_495869_0,530575,12053,682719514,583092597,547,149,129,19_37_06_495869_0.jpg,68271/9514.jpg,546.0,129.0,109.0,797.0,390.0,0.7626867061654333,9968.0,9968.0,0.0,128.49402411416983,100.0737601503032,442.002106741573,856.1279093097913,10492.0,405.2619766708754,1.2839931658526826,0.0406562978201119,3.153936375366305,0.7626867061654333,26.535252522476327,14061.0,0.6272470571536038,112.65723137872732,1.0,0.7089111727473153,59.127909309791335,52.00210674157304,0.9500571864277544,88.24588683788122,75.95926966292134,157.37309390048154,54.711204006458416,59.471827117168765,63.54067107290948,0
583092598,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_37_08_004702_0,530575,12053,682719515,583092598,548,167,143,19_37_08_004702_0.jpg,68271/9515.jpg,547.0,147.0,123.0,3888.0,2353.0,0.6136154151339304,12626.0,12626.0,0.0,147.5269012662763,110.59475895294084,2414.901393948994,3959.1204657056874,14041.0,508.49852070358486,1.3339411619772186,0.040273920537271,3.4468189620940977,0.6136154151339304,159.2184977541173,18081.0,0.661825131690448,126.79086123150266,1.0,0.6983020850616669,71.12046570568668,61.90139394899414,0.8992237020155259,50.1574528750198,47.91398701092983,216.56058926025665,55.58054776638534,43.380890704024296,27.643827976374457,0
583092599,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_37_11_144215_0,530575,12053,682719516,583092599,549,208,215,19_37_11_144215_0.jpg,68271/9516.jpg,548.0,188.0,195.0,1658.0,1794.0,0.1994057618041671,9486.0,9486.0,0.0,237.0012952031912,76.1905876362843,1868.7729285262487,1759.4861901749948,17118.0,773.1747109368334,3.11063744953089,0.0815069271491496,3.2623227239073027,0.1994057618041671,37.56298005445908,36660.0,0.9469172122207136,109.8997284862786,1.0,0.2587561374795417,101.48619017499472,74.7729285262492,0.5541535226077813,88.69460257221168,21.418722327640733,209.8158338604259,61.25289346640461,15.315106301154628,29.05205775952257,0
583092600,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_37_12_784754_0,530575,12053,682719517,583092600,550,223,112,19_37_12_784754_0.jpg,68271/9517.jpg,549.0,203.0,102.0,583.0,0.0,0.4853491829036879,12830.0,12830.0,0.0,209.3122292956633,86.63878844866629,36.187529228371005,673.5022603273577,14775.0,576.3563850798539,2.415918239896456,0.0449225553452731,2.753572435873891,0.4853491829036879,9.268795328051796,20706.0,0.9103126736255244,127.81104552796732,1.0,0.6196271612093113,90.50226032735776,36.187529228371005,0.8683587140439932,62.664536243180045,76.74341387373343,164.5389711613406,59.93211551016554,46.21681200055165,63.50695214483508,0
583092601,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_37_14_280086_0,530575,12053,682719518,583092601,551,216,177,19_37_14_280086_0.jpg,68271/9518.jpg,550.0,196.0,157.0,2657.0,1914.0,0.3156931703226158,13425.0,13425.0,0.0,182.4779581279937,134.06333697155978,1986.4288268156424,2771.208715083799,18966.0,731.0203820042827,1.361132448662714,0.054452169981697,4.006074977513341,0.3156931703226158,20.430430829223734,30772.0,0.6784112539850635,130.74112164146962,1.0,0.4362732354088132,114.20871508379888,72.42882681564245,0.7078456184751661,49.49661080074488,18.5956052141527,224.8353817504656,54.2263454738391,15.216318645629627,20.27875789773009,0
583092602,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_37_14_280086_1,530575,12053,682719519,583092602,552,249,104,19_37_14_280086_1.jpg,68271/9519.jpg,551.0,229.0,84.0,818.0,2909.0,0.3120076391712286,8976.0,8976.0,0.0,232.414096251298,59.47781311787677,2949.190842245989,939.3666443850268,12082.0,601.2619766708755,3.907576356089043,0.0669855143349905,2.5870288694570416,0.3120076391712286,168.6045038247068,19236.0,0.966699789214869,106.90462175950496,1.0,0.4666250779787897,121.36664438502672,40.1908422459893,0.7429233570600894,75.15652852049911,57.71657754010696,173.2364081996435,54.239379836291256,49.25226427522756,69.97549572835291,0
583092603,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_37_15_897743_0,530575,12053,682719520,583092603,553,247,171,19_37_15_897743_0.jpg,68271/9520.jpg,552.0,227.0,151.0,3744.0,1918.0,0.261007576693332,14546.0,14546.0,0.0,202.57936484902197,133.2136005836003,1982.752165543792,3864.743640863468,23216.0,836.8549057834387,1.5207108280350852,0.0575316173369612,4.130997776634993,0.261007576693332,172.83434368853509,34277.0,0.7533784262480498,136.0901995652798,1.0,0.424366193074073,120.74364086346762,64.7521655437921,0.6265506547208821,52.40272239791008,23.26955864155094,226.1764058847793,54.73263065855749,19.20607641900129,18.661720715239507,0
583092604,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_37_15_897743_1,530575,12053,682719521,583092604,554,257,93,19_37_15_897743_1.jpg,68271/9521.jpg,553.0,237.0,73.0,1790.0,2879.0,0.3244081258203153,8754.0,8754.0,0.0,231.90497294145283,56.01270742265468,2922.169522503998,1908.6032670779075,11266.0,582.3208511739211,4.140220739404171,0.0665205450278639,2.5110321861055342,0.3244081258203153,6.641588396028865,17301.0,0.9703926022112228,105.57432914592266,1.0,0.505982313161089,118.60326707790723,43.169522503998174,0.7770282265222794,71.092186429061,37.058830249029015,172.71612976924834,49.8372500956158,37.348981117270895,72.00247627179778,0
583092605,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_37_22_196991_0,530575,12053,682719522,583092605,555,194,137,19_37_22_196991_0.jpg,68271/9522.jpg,554.0,174.0,117.0,3700.0,962.0,0.5113444282940147,11820.0,11820.0,0.0,177.14309028720498,94.86408212786192,1014.4962774957698,3772.547546531303,13607.0,538.9604614807105,1.8673357324898148,0.0455973317665575,3.042514729797731,0.5113444282940147,11.52107710246034,20358.0,0.8445210618752346,122.6771837742032,1.0,0.5806071323312703,72.54754653130287,52.49627749576988,0.8686705372234879,68.22250423011845,42.08967851099831,212.39813874788493,57.22274938220916,38.623540927411526,37.14331593573144,0
583092606,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_37_23_801130_0,530575,12053,682719523,583092606,556,202,192,19_37_23_801130_0.jpg,68271/9523.jpg,555.0,182.0,172.0,2732.0,2578.0,0.752819160444551,24128.0,24128.0,0.0,180.6991616369203,170.5348538931283,2661.236032824934,2820.574270557029,25127.0,634.6295090390225,1.0596025241277764,0.0263026155934608,3.5120777721934684,0.752819160444551,14.6184981573726,31304.0,0.3306595342079009,175.27328300505474,1.0,0.770764119601329,88.57427055702918,83.23603282493369,0.9602419707883948,37.767780172413794,123.8691976127321,107.34316976127322,50.09861043236692,48.81498134113086,61.56369103197487,0
583092607,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_37_23_801130_1,530575,12053,682719524,583092607,557,141,155,19_37_23_801130_1.jpg,68271/9524.jpg,556.0,131.0,135.0,0.0,2888.0,0.7780289130536064,13402.0,13402.0,0.0,150.15814355920517,115.56172134826782,2950.279958215192,56.17124309804507,13871.0,465.2558800164656,1.2993761412282383,0.0347154066569516,3.09843921207658,0.7780289130536064,52.14708742455336,17685.0,0.6385261903988573,130.62907937569128,1.0,0.7578173593440769,56.17124309804507,62.27995821519176,0.9661884507245332,46.701089389643336,133.93023429338905,109.81659453812864,58.8783575536699,46.36027089958306,59.523807492150034,0
583092608,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_37_25_440831_0,530575,12053,682719525,583092608,558,247,225,19_37_25_440831_0.jpg,68271/9525.jpg,557.0,227.0,205.0,1575.0,439.0,0.0464385545034666,12341.0,13596.0,0.0923065607531626,238.5728597704773,146.41464218338518,560.3002998136294,1705.9472490073738,29488.0,1918.0996385116111,1.6294330690755876,0.1554249767856422,8.039890372932396,0.0421519712509033,30.51771209970148,46535.0,0.7895312282906337,125.3517021088132,-3.0,0.2651982378854625,130.94724900737378,121.30029981362937,0.4185092240911557,74.71020888496616,3.0853927625772286,244.87488967343336,64.77714882753094,3.4514650496160004,8.593737445456647,0
583092609,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_37_25_440831_1,530575,12053,682719526,583092609,559,210,120,19_37_25_440831_1.jpg,68271/9526.jpg,558.0,190.0,100.0,2323.0,510.0,0.1364174675000998,6191.0,6191.0,0.0,174.79168518613656,67.14962767233915,563.1322888063318,2408.9143918591503,11909.0,755.1797615707169,2.6030179353941265,0.1219802554628843,4.320455865886996,0.1364174675000998,0.9170727336573634,19000.0,0.9232625977545766,88.78415411240562,1.0,0.3258421052631579,85.91439185915038,53.13228880633177,0.5198589302208414,80.96882571474721,4.273461476336617,243.7864642222581,70.34946455057471,5.0801368382831145,11.373312535905436,0
583092610,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_37_25_440831_2,530575,12053,682719527,583092610,560,249,269,19_37_25_440831_2.jpg,68271/9527.jpg,559.0,229.0,249.0,659.0,652.0,0.0613884057348932,17054.0,17653.0,0.0339319095904379,231.2926663443122,195.10200327172132,771.4358508267856,759.1970798639616,40762.0,1900.95140623347,1.1854961121141725,0.1114666005766078,8.218814008584395,0.0593053799015957,84.91637228154457,57021.0,0.5370840941363955,147.3561237136532,-1.0,0.2990827940583294,100.19707986396152,119.43585082678553,0.4183798635984495,81.65478955418342,4.160765875488585,244.35569025094884,64.27719609982096,5.69999888913739,10.84502934908018,0
583092611,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_37_25_440831_3,530575,12053,682719528,583092611,561,246,216,19_37_25_440831_3.jpg,68271/9528.jpg,560.0,226.0,196.0,936.0,654.0,0.0539676582770586,8269.0,8269.0,0.0,235.65622139541443,113.16830235224202,769.2763332930222,1027.4327004474544,24910.0,1387.6011178080262,2.0823518290653737,0.1678076088774974,5.888243092380447,0.0539676582770586,42.66086482525955,44296.0,0.8771446593621784,102.60807860697452,1.0,0.1866759978327614,91.43270044745437,115.27633329302212,0.3319550381372942,71.90688112226388,2.967589793203531,244.6788003386141,65.85811540846498,3.347552665464193,8.098370992627554,0
583092612,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_37_25_440831_4,530575,12053,682719529,583092612,562,150,124,19_37_25_440831_4.jpg,68271/9529.jpg,561.0,130.0,104.0,522.0,771.0,0.1335944224915199,3334.0,3334.0,0.0,154.34812673131887,57.88567513750069,816.1064787042592,594.7180563887223,7420.0,560.0071426749363,2.6664304487195296,0.1679685490926623,3.628208223412827,0.1335944224915199,149.47836228676658,13520.0,0.9270113716010504,65.15351596151226,1.0,0.2465976331360946,72.71805638872226,45.106478704259146,0.4493261455525607,88.05398920215957,3.3182363527294543,245.06898620275945,64.31776682657113,2.9266862268566,7.619988655279499,0
583092613,1835272,18:48:16,-90.0,0.0,0.0,0.0,2023-09-16,19_37_25_440831_5,530575,12053,682719530,583092613,563,303,197,19_37_25_440831_5.jpg,68271/9530.jpg,562.0,283.0,177.0,62.0,775.0,0.0595143895018816,9800.0,11149.0,0.1209973988698538,251.5667971280653,124.31731514067027,873.6569387755102,170.63908163265307,29474.0,1534.3056992722709,2.023586150033942,0.1565618060481909,6.098999219245935,0.0523133031768266,161.8047658518912,50091.0,0.8693640470742637,111.70383851240116,-3.0,0.1956439280509472,108.63908163265306,98.6569387755102,0.3324964375381692,77.26271414476635,5.189792806529733,245.21293389541665,60.753059266733935,6.886991891709712,8.254150340360088,0
